,Unnamed: 0,Date,Name,Tweets,Tags,Hashtags,classofspeech
5910,5910,1570282772,ron,PUTANGINA TOM FELTON AND EMMA WATSON. I. HAVE. ACTUAL. TEARS. IN. MY. EYES. I AM FUCKING CRYING OUT OF HAPPINESS OMGOODNESS!!!!!!,,[],offensive_language
5973,5973,1570471723,Anonymous,"#FreeNazanin held due to  a UK debt unpaid to Iran .ItÂs not her responsibility, UK GovtÂs inability to secure her release and leaving her abandoned is Callous  and a Betrayal by the UK She has been ill used by  Both GovÂts Stop this now",,['FreeNazanin'],offensive_language
5981,5981,1570442609,M,i don't care if the emma watson and tom felton dating rumor is performative. dont care one bit if that's a PR move. i'm still eating that shit up because #DramioneForever #TeamFeltson. i'm gonna sink with this ship.,,"['DramioneForever', 'TeamFeltson.']",offensive_language
6039,6039,1570642080,Anonymous,WAIT WHAT THE FUCK ARE TOM FELTON AND EMMA WATSON DATING OR IS IT JUST RUMOURS I STG pic.twitter.com/wfNUD2hx0b,,[],offensive_language
6040,6040,1570647271,Vaidi,"My TL is filled with people saying that Emma Watson and Tom Felton are dating which made me very happy.

but soon I realised that there is no fucking source.

Twitter is really out there playing with my heart today. pic.twitter.com/JbvbE2cwTa",,[],offensive_language
6047,6047,1570662186,daniela,i know that thing about emma watson and tom felton dating is prob just a rumor but dude.. if it's for real i'll literally never stop talking about it. i've wanted this for years. fuck.,,[],offensive_language
6071,6071,1570670439,abbey,can someone just fucking confirm the emma watson and tom felton rumor before I LOSE my MIND pic.twitter.com/rJY6hq6nnT,,[],offensive_language
6085,6085,1570756363,Anonymous,"WHAT THE HELL IS GOING ON LOL 

None Jews telling me a Jew I'm not Jewish 

None Jews calling me antisemitic

Media say Chris Williamson lost when he won

Tom Watson accuses people of antisemitism when he's the one being accused

I feel like I'm in some weird episode of x files",,[],offensive_language
6096,6096,1570830037,Devutopia,"Do you believe in coincidences?
Try these 3 random events all within 12 hours
- Owen Jones article bigging up John McDonnell
- Controversial interview by John with a war criminal
- Soft ÂIÂm the real victim hereÂ TV interview with Tom Watson
What r the odds on all 3 in one day?",,[],offensive_language
6101,6101,1570820053,Anonymous,"Oh great, now Tom Watson is saying proper nutrition will stop us being mentally ill/depressed.

He is such a twat.",,[],offensive_language
6121,6121,1570888033,Frank Owen's Legendary Paintbrush,So Kate Osamor has been triggered by her CLP. I await Tom Watson's tweet condemning the hard-right racists that have infiltrated the party. I won't hold my breath.,,[],offensive_language
6123,6123,1570912282,Anonymous,"GUYS GUESS WHAT!?
Sunday, December 1st, 2019:
Patriots at Texans!!
Deshaun Watson vs Tom Brady!!
I WILL BE THERE!!
I FINALLY get to see Brady, Belichick and The Pats LIVE IN PERSON!!
IM SO FUCKING HAPPY!!
Can my fellow Pats fans show this love!?
Have a GREAT weekend!
#GoPats pic.twitter.com/0ce7fMHyKO",,['GoPats'],offensive_language
6142,6142,1570887861,Damian from Brighton #policypolicypolicy,"If a white, right wing, male @UKLabour MP get triggered @wesstreeting @tom_watson et al are up in arms, tweeting like dervishes.

But when a black socialist woman MP gets triggered, not a word.",,[],offensive_language
6161,6161,1570838663,Paul Burgin,Not at all :-),,[],offensive_language
6184,6184,1570974381,Paul Richards,Now she agrees with @tom_watson no doubt sheÂll be voting to abolish her own place on the NEC. https://twitter.com/BBCPolitics/status/1183300443251675137Â Â,,[],offensive_language
6187,6187,1570966858,wariotifo,"you think your ministerial brief is just having endless shit curries with Michael Dugher, the former MP for fixed odds betting terminals",,[],offensive_language
6199,6199,1570928042,Joan Walsh,"I don't think saying she's a ""capitalist through her bones"" is hammering her. It's a direct statement by Warren; he is a socialist (I think he's a social democrat but whatever). This is not dirty politics and no reason Warren should ""strike back.""",,[],offensive_language
6219,6219,1571083196,DSC,"Not strange at all.  White men, even those who aren't qualified, still go to the front of the line with lots of people

He used money from his rich white friends to saturate media 

Campaign marketing workshttps://www.vox.com/recode/2019/5/7/18527646/pete-buttigieg-silicon-valley-donors-mark-zuckerbergÂ Â",,[],offensive_language
6283,6283,1571250452,Ragnarok Lobster,Fighting for the soul of our democracy by pandering to wealthy white gentrifiers and resentful rural white voters? More like fighting to put raisins in our potato salad.,,[],offensive_language
6301,6301,1571295415,MeeksM #VoteLabour,Good riddance. She is a mouthpiece who criticized Jeremy Corbyn for attending the same 2010 Meyer event that she actually attended as well. We deserve better than her so I'd like to thank her for doing the right thing- taking a walk. Hope some others follow suit. Ahem @tom_watson pic.twitter.com/QSMC6HaZzQ,,[],offensive_language
6305,6305,1571355924,Anonymous,"Hell yeah Bernie>Pete:

Blood pressure
Cholesterol
Stents in heart
Number of heart attacks",,[],offensive_language
6308,6308,1571354323,PRIMO NUTMEG,So you consider this to be pro-Trump propaganda?pic.twitter.com/8LhBtJONnQ,,[],offensive_language
6331,6331,1571295065,LFTV,"she's a clueless mendacious idiot
she was behind the 2016 coup along with Tom Watson
She's still at it
pic.twitter.com/sVo1aIzzwq",,[],offensive_language
6347,6347,1571441477,Victoria Brownworth,I think it began with her having that pesky vagina. But I agree about her refusing assigned gender roles and also that as a white politician she called out structural racism and said white people were accountable for it.,,[],offensive_language
6391,6391,1571357267,michele collins,"Tom, Bernie is a Russian cut-out & Pete served w/ honor in the military.

What the fuck is wrong w/ you? Really bad take.",,[],offensive_language
6400,6400,1571495280,Matthew Chapman,"I never thought about it like this, but...yeah. Clinton basically called Gabbard's bluff. She can't run third party now without proving Clinton right about her.",,[],offensive_language
6410,6410,1571495457,Steve Seidler,"I think HRC will be remembered in history as one of the most savvy political figures of all time. She would be more widely lionized for her skills were she a man doing *exactly* the same things. But even now in 2019, women are still subjected to ÂpietyÂ tests that men are not.",,[],offensive_language
6417,6417,1571498565,Anonymous,"Despite the fact that HRC never once mentioned Tulsi in her comments about Russia grooming a Democratic candidate, Tulsi immediately had a screaming shit fit and Republicans & Russians came rushing to her defense.

Consciousness of guilt is the damndest thing.",,[],offensive_language
6420,6420,1571492509,Booooooooooo!,"I find it fascinating that Hillary NEVER said Tulsi's name, yet she assumed that HRC was talking about her! Verrrrry interesting.",,[],offensive_language
6422,6422,1571490518,Charles P. Pierce,"It's time we all accept the fact that this is one natively shrewd politician. Some skills are inherent, and she's got them all.",,[],offensive_language
6431,6431,1571446106,Karen Brookshear,Was this all set in motion so they could use Tulsi association to Bernie against him? Smear Tulsi as a Russian then link her to Sanders. Tom Watson is already on it. pic.twitter.com/WoRctICWRS,,[],offensive_language
6432,6432,1571444230,denise,She baited Tulsi and drew her out into the open?,,[],offensive_language
6453,6453,1571615116,Anonymous,@LaylaMoran @IanDunt @CarolineLucas @GoodLawProject @fascinatorfun @BenPBradshaw @jonlis1 @GenreResearch @Suewilson91 @MrHickmott @thomasbrake @tom_watson @joannaccherry @BremainInSpain @guyverhofstadt Fresh Hell- look at the explainer...,,[],offensive_language
6458,6458,1571595123,Gray Aansi,"Well Warren will likely get a taste of her own poison this time around. Remember, she similarly accused the DNC of rigging the primary for Hillary. So if she wins, she'll come to see how misguided that was because the Bernie Bros will lob the same attacks at her.",,[],offensive_language
6462,6462,1571590346,Country Over Party,"I'm old enough to remember Hillary speaking of the ""Vast right-wing conspiracy"" when she was First Lady; it seemed silly to me at the time. 
After 30-some years of observation, I now see that she was ahead of her time in calling it out. ",,[],offensive_language
6469,6469,1571580179,Iain Tait,"@jeremycorbyn @kier_starmer @johnmcdonnellMP @HackneyAbbott @tom_watson @EmilyThornberry, @DavidLammy @OwenJones84 Lying, cheating,  unprincipled,  dishonorable, undemocratic, charlatans, everyone of you. We want an Election so we can vote out the treacherous bastards. #uktyrannyhttps://twitter.com/SirBasilBrush/status/1185871658474786816Â Â",,['uktyrannyhttps://twitter.com/SirBasilBrush/status/1185871658474786816'],offensive_language
6475,6475,1571698329,Ben Volin,"Tom Brady's weapons vs. Jets:

WR: Edelman, Dorsett, Meyers, Olszewski

RB: Michel, White, Bolden, Harris

TE: Watson, Tomlinson

A little thin tonight...",,[],offensive_language
6483,6483,1571699748,Lynn V,"He literally was in a part of Queens that is more than 60% Black and less than 5% White and he pulled that crowd, people who came from other parts of the city or LI or NJ by train, bus, or car....",,[],offensive_language
6487,6487,1571698120,Anonymous,"Tom Brady has to throw to the following receiving corp:

Sony Michel 
James White

Julian Edelman
Phillip Dorsett
Jakobi Meyers
Gunner Olszewski 

Benjamin Watson
Eric Tomlinson

#Patriots",,['Patriots'],offensive_language
6530,6530,1571773956,Victoria Brownworth,The same guy who wrote hundreds of pieces about her emails. Shocker that he gets it wrong again.,,[],offensive_language
6533,6533,1571716759,Susan A. Kitchens,"She's a big damn hero. As time passes, the ACCURACY of her calls and (frm interview) her grasp on myriad issues makes me both respect her more fiercely and mourn what we could have had. Full of grief and fury at the depth of misogyny and decade-long forces arrayed to topple her.",,[],offensive_language
6536,6536,1571706265,Anonymous,"No proof it would have helped. ItÂs just their favorite no-personal-responsibility fantasy. ÂBitch shouldÂve come made me a sandwich. WouldnÂt have voted for her, but the audacity of her not begging me to.Â",,[],offensive_language
6537,6537,1571705795,Anonymous,She always did and I never doubted her.pic.twitter.com/jdv9OYo97g,,[],offensive_language
6543,6543,1571704516,Jared,IÂm so thankful for her. She made 6 candidates disqualify themselves without even mentioning her name. Power.,,[],offensive_language
6546,6546,1571703915,Kathleen,IÂve never doubted her.,,[],offensive_language
6583,6583,1571794871,Shannon G,WTF...IÂm floored at how accusing she is.  Tulsi seems to have very thin skin. She is unfit to even run for President. Interesting how she shares this insecurity with tRump. They seem to fear the very idea of Hillary! I get it...Hillary is boss & Tulsi will never be!,,[],offensive_language
6585,6585,1571794099,Kate Turner,"Here's the thing. I'll vote for all of the Dem candidates come 2020, I know damn well though that I'm much more likely to knock on doors and organize and donate for a candidate that inspires me, and one that backs this @TulsiGabbard nonsense ain't it.",,[],offensive_language
6602,6602,1571912571,Tom Watson,This is fantastic news. Congratulations to all the families of people living with #cysticfibrosis and the campaigners who have fought so hard to get to this day. #orkambinowhttps://twitter.com/cftrust/status/1187300611341082625Â Â,,"['cysticfibrosis', 'orkambinowhttps://twitter.com/cftrust/status/1187300611341082625']",offensive_language
6608,6608,1572005981,#StandUp4Brexit,"ÂWe have got @PeoplesMomentum, who are the commies who back the Jeremy Corbyn enterprise, saying they want an election. Then you have got loads of Labour MPs led by people like Kier Starmer and @tom_watson, who donÂt seem to want an Election. It is time for Corbyn to man up.Â pic.twitter.com/ar2709FFlC",,[],offensive_language
6609,6609,1572006216,Anonymous,"Will you try to negotiate for her today?
@DominicRaab @BorisJohnson @Jeremy_Hunt 

Bring #FreeNazanin home. She is on suicide watch. Imagine 1300 days in a cage

@AnnClwyd @sajidjavid @Valerie_VazMP @BarrySheerman @tom_watson

Will she spend her 4th Christmas alone @BorisJohnsonpic.twitter.com/UY4h64S0x5",,['FreeNazanin'],offensive_language
6613,6613,1572023586,Anonymous,"I'd argue Tulsi did that to herself. It's not like she's ever had a game face. The woman reeks of dishonesty & didn't get above 1%. But HRC definitely hit a nerve with Tulsi & watching her hiss back at HRC was both telling & entertaining. Now, she can go bye-bye.",,[],offensive_language
6615,6615,1572013827,Sally Dillon,"My forever gif, lol!pic.twitter.com/jqSCdFeI14",,[],offensive_language
6616,6616,1572013317,Matthew Chapman,"They only liked her in the first place because of the Hillary bashing.

They haven't even looked at her voting record.",,[],offensive_language
6623,6623,1572005935,Lucille,"This was you just a few days ago, right? Still standing by your knee jerk criticism?pic.twitter.com/sGkbiqD1w1",,[],offensive_language
6624,6624,1572003855,Lucille,"Lol. Dudes like you?

If Hillary hadn't called her out, she'd have waited until the convention to announce her 3rd party run.

You can apologize to Hillary at any time. I won't hold my breath though.",,[],offensive_language
6632,6632,1572007613,soupcity,In a couple months it'll be them saying THEY called it. Just like her warnings last election.,,[],offensive_language
6635,6635,1572004186,Tina Morphis #KHive #Humanist #JoyfulWarrior,Not me..............I've disliked her since she first ran for office and her homophobia made me never trust her.,,[],offensive_language
6638,6638,1572003420,Victoria Brownworth,Not. Me.pic.twitter.com/XCx3besgA7,,[],offensive_language
6652,6652,1572130024,IllinoisNewDemocratRicoP,"It wasnt a gaffe. He was saying his daughter being white wouldn't face profiling.

I get what he's saying.",,[],offensive_language
6676,6676,1572096512,Robert Caruso,Yes. But that's a very difficult word to write. It also means you have to recognize the correct decision of the WOC who is refusing to do what you want her to do. So we get that long thread instead.,,[],offensive_language
6697,6697,1572203018,Ben Volin,"Tom Brady's weapons today vs. Browns:

WR: Edelman, Sanu, Dorsett, Meyers, Olszewski

RB: Michel, White, Burkhead, Bolden

TE: Watson, Tomlinson",,[],offensive_language
6703,6703,1572181201,Ricardo Luke,"I'm beginning to believe, those other candidates who refuse to defend and speak up for Kamala Harris, know her worth. They realize that if they speak up for her, she will get the media attention she rightly deserves, when that happens ~ more people will start to look at her.",,[],offensive_language
6723,6723,1572148469,Justin,I have no idea how she deals with the way she's treated. After the 1st debate a fool at CNN said people needed to keep an eye on her temper. She can't say/do/be anything without being lambasted. But the blue checkmarks don't see it. And #KHive gets gaslit.https://twitter.com/JGray_____/status/1182610469087010816Â Â,,['KHive'],offensive_language
6735,6735,1572286138,David Ponton,Take note all of you. @jeremycorbyn @tom_watson @joswinson @IanBlackfordMPhttps://twitter.com/Doozy_45/status/1188858671364825089Â Â,,[],offensive_language
6745,6745,1572266686,Anonymous,"Omg, it's irritating the hell out of me. We listened to it forever. Now that his words have been turned on him suddenly we need to be better? Pfft.",,[],offensive_language
6823,6823,1572429711,Orwellian Horizon,"The man who has voted 5-zip for Foundation Hospitals, the man who ignored the West Brom vote to leave the EU by 67.59.

Does @tom_watson care about you?

My guess... No chance. It's about him.

Just another career poli telling you what you want to hear so he can keep his job. pic.twitter.com/7iZ7smpfmo",,[],offensive_language
6837,6837,1572428553,Dave McKay,"If you want a totally fukced up economy vote @UKLabour
If you want a bankrupt UK vote @UKLabour
@jeremycorbyn @johnmcdonnellMP @dianeabbott_mp @PeoplesMomentum @tom_watson
@SayNoToLabour10https://twitter.com/AaronBastani/status/1189162976215031808Â Â",,[],offensive_language
6847,6847,1572549935,Tom Watson,3. And she believes her personal charisma is key:pic.twitter.com/c7THFGh0U0,,[],offensive_language
6848,6848,1572550019,Tom Watson,6. It is made completely clear that the taxpayerÂs money she wants is to pay her staffpic.twitter.com/h1Yj6JYmJc,,[],offensive_language
6863,6863,1572554108,vet,@tom_watson You won't be sitting in the HC much longer @georgegalloway is going to nock you off your perch.pic.twitter.com/2iOs00Hl27,,[],offensive_language
6886,6886,1572564979,Tom Pigden,"Honestly, looking at the competency of this, plus everything else, she's not hacking her way out of a paper bag.",,[],offensive_language
6930,6930,1572611565,Procrastinatrix,"@MMFlint when you chose to endorse an old rich white man with a heart condition over a progressive woman in the Democratic primary, you already showed your misogyny. You don't care about women. Period. Stop pretending you care about Hill.",,[],offensive_language
6956,6956,1572689827,Anonymous,"They're not going to even let you discuss Lexit... It's Johnson's plan or bust!

Time to back #RevokeA50?

@JeremyCorbyn?
@Tom_Watson?
@HackneyAbbott ?
@BarryGardiner ?
@UKLabour? https://twitter.com/WCullmac/status/1190563359466409985Â Âpic.twitter.com/B8uZ3nfOuJ",,['RevokeA50?'],offensive_language
6984,6984,1572825388,Ben Volin,"Tom BradyÂs weapons vs. Ravens:

WR: Edelman, Sanu, Dorsett, Meyers

RB: Michel, White, Burkhead, Bolden

TE: Watson, Izzo",,[],offensive_language
7000,7000,1572791084,BlackWomenViews,You might not be a big fan of that term but that's exactly what's happening. What term would you use to describe the fact that a woman who 20-30% of voters want to hear MORE about receives just 2-3% of cable mentions despite a vigorous campaign schedule and policy rollouts?pic.twitter.com/4ruZqXB0Uo,,[],offensive_language
7001,7001,1572825432,NaÃ§Ã£o Patriots Br,"Armas do Tom Brady para o jogo:

WR: Edelman, Sanu, Dorsett, Meyers

RB: Michel, White, Burkhead, Bolden

TE: Watson, Izzo",,[],offensive_language
7035,7035,1572860410,Anonymous,"Hello
@UKLabour
@tom_watson
@EmilyThornberry
@johnmcdonnellMP
@jeremycorbyn 

Why are you helping to a hard right government by not working with the other political parties?

Your sister party, the SDLP is working with others.

Why is Labour not a team player?

#UniteToRemainhttps://twitter.com/electoralpacts/status/1191270098725683200Â Â",,['UniteToRemainhttps://twitter.com/electoralpacts/status/1191270098725683200'],offensive_language
7041,7041,1572873151,(((Sarah Weissman))),"Internalized misogyny is a hell of a drug and, at its root, makes me so very sad.",,[],offensive_language
7051,7051,1572837745,epiplexis,"All that time spent bootlikcing the right-wing press, @tom_watson. All those stories you leaked. All those lies toy made up. And this is how they treat you?

Hahahahahahahhhaahahahhaahahahahahahhahahaa

Hahahahhaahahahahahahahahahahahahahaha
 
Aahahahahahahahahahahahahaha pic.twitter.com/bNyophZJeU",,[],offensive_language
7053,7053,1572831823,The Speaker's Dragon,HeÂs gonna drop a oppo bomb on her right when it would inconvenience her most,,[],offensive_language
7077,7077,1572997620,FIRE JASON GARRETT TODAY!!!,I'm pretty sure that wasn't just aimed at Bernie.,,[],offensive_language
7116,7116,1573078734,Joe Glenton,"Stop fucking about, Tom Watson is and will remain a stalwart enemy of socialism.",,[],offensive_language
7168,7168,1573162361,Anonymous,Yvette Cooper will be annihilated in the upcoming general election  for her betrayal of her 70% Leave constituents.pic.twitter.com/BDuwhmqDvn,,[],offensive_language
7189,7189,1573229982,Music Producers Guild,UK Music Board Member & @ukMPG Executive Director @OlgaFitzRoy receives her Campaigner Award from @tom_watson for all her fantastic work on the #selfieleave campaign - well done Olga! #MWWIMpic.twitter.com/Her9BEKWt1,,"['selfieleave', 'MWWIMpic.twitter.com/Her9BEKWt1']",offensive_language
7205,7205,1573202936,Ben Manton,That is one hell of a #glowup #TomWatson. If only I could cut beer and get my lazy ass off the sofa. pic.twitter.com/o1afbZQ7OB,,"['glowup', 'TomWatson.']",offensive_language
7214,7214,1573317124,Voice of Reason,"My fuck off list

Corbyn
Blackford 
Swinson
NHS privatisation scare stories
NHS trade deal scare stories
The Climate Emergency
Tom Watson
The Labour Party
Guy Verhofstadt
The RMT
Bercow
BBC Question Time
The SNP
The 45% who say theyÂll vote for Khan 
Jess Philips
Soubry
Grieve",,[],offensive_language
7234,7234,1573321304,Simone,Text book white progressive.,,[],offensive_language
7252,7252,1573377243,David Vance,"Jess making sure she keeps her job on the payroll, despite her previous pledge that if Tom Watson left so would she! https://twitter.com/GdnPolitics/status/1193447709874642945Â Â",,[],offensive_language
7286,7286,1573498065,Ibrahim Dogus,Had brilliant time with some of the @WBE_Labour councillors who are working hard to deliver decent services for our communities in West Bromwich East. @padda_iqbal @ChrisWorsey #labour #GE2019 @tom_watson pic.twitter.com/rSW0TkNSCa,,"['labour', 'GE2019']",offensive_language
7303,7303,1573471507,#justsaying,Who is Burton labour hopeful? Deselected vile bully GROPER GRIFFITH'S asks Can I BEAT her? @jeremycorbyn @YvetteCooperMP @BBCPolitics @bbclaurak @BurtonMailNews @KayBurley @UttoxeterNews @Conservatives @tom_watson @Marthakearney @GMB @campbellclaretpic.twitter.com/ysUgHp845H,,[],offensive_language
7310,7310,1573586133,Knoweuro,The Metropolitan Police should be ashamed. Tom Watson should be ashamed. Cressida Dick should be ashamed.  None of them will be. They hounded a completely innocent man on the word of a lying fantasist. @metpoliceukhttps://twitter.com/AliBunkallSKY/status/1194307399366193152Â Â,,[],offensive_language
7334,7334,1573684353,Anonymous,"TOP 5 QBS IN THE NFL RN
1 RUSSELL WILSON
2 LAMAR JACKSON
3 DESHAUN WATSON 
4 TOM BRADY 
5 AARON RODGERS 
DEBATE A FUCKING WALL!!!!!!",,[],offensive_language
7360,7360,1573616896,Anonymous,"And those ppl wanted her to run in 2016  Now that sheÂs an option, theyÂre sticking with the white man with a 3 year actuarial life expectancy who needs to survive min 5 yrs to complete his first term.",,[],offensive_language
7365,7365,1573724389,Anonymous,You should take a leaf out of Tom Watson's book. pic.twitter.com/AZo0RR2CbB,,[],offensive_language
7375,7375,1573698073,martin treacy,We have fucked Tom Watson out of the midlands your fog horn  bible bollocks can carry on knocking boris. I love him,,[],offensive_language
7384,7384,1573753697,James Trotter,And so should @tom_watson He caused as much of the pain as Beech if you ask me @theJeremyVinehttps://twitter.com/thejeremyvine/status/1194669696412508163Â Â,,[],offensive_language
7389,7389,1573736133,james k,Yet when she was a labour mp she couldnÂt be criticised Tom Watson said ,,[],offensive_language
7390,7390,1573704306,Holmes & Botson,"I don't think we need another Sherlock Holmes remake, but if they do I think it's time that Tom Cruise had a chance to play Sherlock. Hell, cast Ryan Guzman as Watson while you're at it. pic.twitter.com/oYmR4atSHr",,[],offensive_language
7393,7393,1573699731,happy public impeachment hearings week!,"Instant follow for Christy. Good work on the quick intel, because really - fuck that guy.",,[],offensive_language
