,Date,Name,Tweets,Tags,Hashtags,classofspeech
6015,1567889185,Paul #FBPE,Don't bloody thank her. If she and the others had stood up to #LiarJohnson at the start we wouldn't be in the mess we are now. Quitting now just illustrates her character. All about me me me me me,,['LiarJohnson'],offensive_language
6016,1567888171,Toby Wells,Another Tory I reluctantly have to show some respect for. To resign the post AND the whip is telling...,,[],neither
6017,1567887945,Edward H Thomas,YouÂll be seeing Mat Âgoes with the windÂ Hancock resigning next ,,[],neither
6018,1567887700,Brexit == Democracy,Steve Baker into Cabinet please.,,[],neither
6019,1567886182,Mark H,You trashed my vote. You are trashing democracy. Despicable. I have never voted Tory in 35 years of voting but now itÂs Boris for me.,,[],neither
6020,1567881909,Omz2468,"Most likely @heidiallen75 I would say?

Almost certain.",,[],neither
6021,1568068955,Heidi Allen,I donÂt think Boris Johnson has a serious bone in his body. He sits and smirks and pays not the tiniest bit of respect to MPs in this important debate. Who the hell does he think he is?,,[],offensive_language
6022,1568067360,Heidi Allen,Laughing and jeering like itÂs all a game - Parliament is trying to stop a catastrophic Âno dealÂ Brexit and the Tory party behaves as if it is pantomime season. I am ashamed to say I was ever a member. Disgraceful.,,[],neither
6023,1568062532,Heidi Allen,Proud to have played a small part in this. #nowforNIhttps://www.amnesty.org.uk/press-releases/northern-ireland-historic-day-abortion-ban-lifted-and-equal-marriage-made-lawÂ ,,['nowforNIhttps://www.amnesty.org.uk/press-releases/northern-ireland-historic-day-abortion-ban-lifted-and-equal-marriage-made-law'],neither
6025,1568069834,Anonymous,Sound familiar ? ItÂs about Hitlerpic.twitter.com/2gYkfWSyqy,,[],neither
6026,1568069080,Anonymous,The smirk is a facade. We saw how uncomfortable he truly is in this morningÂs events. He is a disrespectful bully on the outside but a lost little boy on the inside who does not understand his job. He is not fit for office!,,[],neither
6027,1568061339,Charles Hancock,"You wreckers simply have no clue about the damage you are causing.

Thank God you'll be gone at the next election.

You should be utterly ashamed of yourself.

I had no idea MPs could be so reckless.",,[],neither
6028,1568064271,jeany,Hope we can see all Grieves and Hammonds communication with the EU ..Not a good look Allen ..#GeneralElectionNow,,[],neither
6029,1568069813,John Hall,"The Prime Minister. 
Who are you again? Weren't you elected as a Conservative who swore to abide by the referendum result? Or is that another Heidi Allen?",,[],neither
6030,1568067435,Nick Davey,And what the hell has happened to Nick Morgan? A re-education camp?,,[],offensive_language
6031,1568067641,Ian Armson,I'm ashamed and embarrassed to admit I ever voted for the conservative party in the past. I promise I will never do this again in my lifetime. I'm sure millions of decent people feel the same too.,,[],neither
6032,1568055363,David Turner QC,"At some point the games will have to stop. And someone will have the unhappy task of governing in the future. And at that stage you might just begin to appreciate how much wanton damage has been caused to a delicate constitution, even if by both sides",,[],neither
6033,1568062781,Richard Fox,Will you provide the details of all private meetings held with the EC et al by people who were acting without authority or mandate and thus at the very least undermining the appointed UK cabinet officials?,,[],neither
6034,1568063357,angie brooks,You fools! You are destroying centuries of democracy all because you will not accept a decision of the people. We will never forgive you.,,[],neither
6035,1568015485,Catherine Russell,"They should join forces with @LibDems  - if we're going to be dragged into a GE we're going to need a strong, credible, exciting opposition! #Remain",,['Remain'],neither
6036,1568068035,Yvonne Twiggs,"I am watching the Commons live and am totally outraged and disgusted at the behaviour of the Tory MPs, behaving like undesirable bullying thugs - disrespectful, laughing, shouting. If children behaved like this in school - they would be removed or even expelled.",,[],neither
6037,1568056043,Andrew Williams,Only fair that the MPs voting for this release all of their communications too.,,[],neither
6038,1568054613,Simon Wood,What a pity Cameron insisted on diversity over ability.,,[],neither
6039,1568054447,Jason Fage,Another wasted day in the House.What with this and the John Bercow show ! Absolute disgraceful waste of time considering the fuss around the paroguing of Parliament,,[],neither
6040,1568067498,Dean Jones,IÂve never watched a session live in this detail before. ItÂs crackers! ItÂs no wonder not much gets done! ,,[],neither
6041,1568057695,MarkFromhold,No they wonÂt - just like the last time they were compelled to release legal advice on Brexit but ended up in contempt o Parliament #StopTheCoup,,['StopTheCoup'],neither
6042,1568056326,Paul Collison,"Please stop playing petty procedural games, and work together as a Parliament to deliver an achievable form of Brexit, as you all promised you would three years ago.",,[],neither
6043,1568056466,Karen Russell,Isn't this illegal under current EU law? How ironic for the Remoaners if it is ,,[],neither
6044,1568063954,@Stoner,Only if the Remain MPÂs plotting treason against our Country with a foreign power release theirs as well??,,[],neither
6045,1568070345,Anonymous,"IÂve been watching him and his body language.  He has zero respect for anyone who is not on his side.  He has zero respect for the parliament, he has zero respect for the people occupying these islands.",,[],neither
6046,1568067994,emma,"If that behaviour was to go on in a school, it would fail its ofsted.",,[],neither
6047,1568067414,Anonymous,You're very forgiven Heidi.,,[],neither
6048,1568070263,Danny G,"As Toronto newspaper said, brexit is the collision of the irresistible force, the immoveable object, and a clown car. Wonder who's driving it",,[],neither
6049,1568067739,Tricia Paget,"I agree. They sound like a load of small public school boys, which is what they are basically, I suppose.",,[],neither
6050,1568054774,G,You haven't. It's an emergency motion only. It's not enforceable at all. It also breeches GDPR.,,[],neither
6051,1568063966,Citizen Steve,"I voted remain but fail to see how this, and things like it, are a good thing. ItÂs a precedent that makes our country more impotent. I think you children in Parl have got too over excited now and have sacrificed national interest on the altar of feeling smart and being ÂrightÂ.",,[],neither
6052,1568067568,Alison Lesley,"IÂm not surprised. IÂve never ever seen such a disrespectful front bench. IÂm totally ashamed of them, especially the likes of @NickyMorgan01 . IÂve no idea how she can sit there with this dishonest bunch.",,[],neither
6053,1568015397,Monty,But they allow a limited company. How is that right?,,[],neither
6054,1568069049,Anonymous,"You are great Heidi!
Just keep doing what you are doing. ",,[],neither
6055,1568061815,Hagar the Horrible,hope it complies with EU data protection Act,,[],neither
6056,1568058851,Anonymous,"We on the other hand demand ALL details of all MP remainers communications with any EU officials against our country. Remainers have been holding ""secret meetings"" with the EU against Britain's national interests. Our taxes pay you
 You seem to forget that.pic.twitter.com/cxotK1hs24",,[],neither
6057,1568071822,Dr Matt Prescott,Will this include the sector-by-sector assessments we still haven't seen?,,[],neither
6058,1568067674,Alison Lesley,I know! How she can be associated with this IÂve no idea. Hideous.,,[],neither
6059,1568069100,Glove_meister,In fairness to BJ - can't believe I'm trying to be fair to the smirking buffoon - he isn't alone @JamesCleverly  and @NickyMorgan01 aren't exactly looking dignified and statesmanlike either.,,[],neither
6060,1568068056,Anonymous,I can't imagine behaviour like this in any elected chamber anywhere in the world. It's embarrassing. Tories behaving like animals. This is a serious matter but Boris Johnson and his cohorts turning Parliament into a circus #JohnsonOut,,['JohnsonOut'],neither
6061,1568036573,CLSHead,Thank you to @heidiallen75 for coming to speak to pupils from @CityofLdnSchool and @CLSGgirls today. Great to have a very full hall and lots of questions - absolutely no shortage of interest in the topics under discussion.pic.twitter.com/GDXNA3JeH1,,[],neither
6062,1568072189,Anonymous,"Ivan Lewis MP independent, I have been running away from people and this why tonight IÂm voting for General Election I want the people to have a say.

@Anna_Soubry @sarahwollaston @ChukaUmunna @heidiallen75 there is a lesson. pic.twitter.com/jVRe54mbxY",,[],neither
6063,1568070966,Anonymous,"A few have.
ItÂs what happens when countries move to the far right.
Some resist, some help and most donÂt do anything.
Vicky Ford is another, Greg Hands and Matt Hancock are two more.
ItÂs human nature and the same as what happened in 1930Âs Germany.",,[],neither
6064,1568070291,Anonymous,"What the hell do you expect... our Prime Minister has been called a liar, accused of racism, breaking the law and many other unsavoury things whilst the Remainers keep lying, breaking their word and doing all they can to stop Brexit and deny the 2016 Referendum Decision...",,[],neither
6065,1568069469,Bea Johanssen,"Nor is Operation Yellowhammer the impact of no-deal.

It's Govt. contingency planning for worst case scenarios.  No doubt you propose to misrepresent that as well for political gain.

You're an absolute disgrace, with zero legitimacy.pic.twitter.com/oA9LP4zKFS",,[],neither
6066,1568069378,Anonymous,"To be fair, your treacle puddingness, there is little respect in Parliament shown across the board & certainly no respect displayed by many MPÂs for the constituents they represent.

The fact is Brexit will never be delivered by this Parliament. Change is coming & not soon enough",,[],neither
6067,1568069142,Vinyl.Therapy,Serious times need serious leaders.... he is totally out his depth.....but reckless and dangerous with it.,,[],neither
6068,1568069082,Anonymous,"The last 3 years were then most embarrassing for our country - until that disgrace was voted in my 0.1% of the population. 

#RevokeA50",,['RevokeA50'],neither
6069,1568069068,Bill the Bear,I donÂt think @heidiallen75 has a serious bone in her body. She sits and smirks and pays not the tiniest bit of respect to the VOTERS in this important debate. Who the hell does he think she is?,,[],offensive_language
6070,1568068072,Keith Lonsdale,"No you haven't. Nothing has been released and your poxy motion does not trump statute or the ECHR, both of which protect private communications.

The only thing you've achieved is the absolute disgust of most decent Britons.",,[],neither
6071,1568067764,Bring on 31st October #Humbug,WeÂre ashamed you was a member of the Conservatives too,,[],neither
6072,1568065794,Itsonlyme #StandUp 4 British Independence,Wait for petition to get all MPÂs personal information out in the open. Then we will find out who the real traitors are and we can then do something about it. I hope you agree and vote to have all private communications by any MP brought into the public domain.,,[],neither
6073,1568062685,JC,"Don't brag love. The People are livid. That equates to votes for either Boris or Nigel. Roll on GE, I personally can't wait to see all the downfalls ",,[],neither
6074,1568062433,fiona wilson,You may think that's a good idea but it is going down like a bucket of sick with the rest of the country,,[],neither
6075,1568061503,Grainne Teggart,Yep in NI Executive Formation Act. Provided Stormont is not restored by 21st Oct then the law will take effect. Moratorium will mean case of the mother being prosecuted for buying abortion pills will fall away & decrim will apply & stop further prosecutions. It is #nowforni,,['nowforni'],neither
6076,1568060668,Neil's View,"Did you pause, even for a moment, to consider the longer-term ramifications of setting a precedent such as this?
It's not all about 'winning' at Brexit.",,[],neither
6077,1568056531,Anonymous,"True, but I'd hazard a guess that there are WhatsApp messages still on the phones of recently dismissed Tory rebels...",,[],neither
6078,1568054989,David Buik,"Just a smidgen, I must admit!",,[],neither
6079,1568054566,Anne,As @sturdyAlex said on Twitter Âwe can hear now the gentle hum of shredders in Downing StreetÂ ,,[],neither
6080,1568038262,FlashMob4EU #FBPE,I think we also need a mass sit in by MPs and Peers in Parliament today. I do hope all decent politicians are absolutely furious about this proposed suspension of our sovereign parliament. And they are going to be pro active,,[],neither
6081,1568013983,Anonymous," Â(...) terrified of Boris winning, this [parliament of liars like @unitetoremain @heidiallen75] deployed their shyster Speaker John Bercow to help install themselves as a parallel, unaccountable Remainer Government with no mandateÂ #LeaveOct31https://www.thesun.co.uk/news/9889104/boris-johnson-defy-parliament-brexit-october-31/Â 
",,['LeaveOct31https://www.thesun.co.uk/news/9889104/boris-johnson-defy-parliament-brexit-october-31/'],neither
6082,1568071164,Anonymous,"Great, now you can finally see what some of us could see yrs ago. ItÂs an arrogant party that likes to spit downwards on anyone who tries to threaten what it wants.",,[],neither
6083,1568071140,Anonymous,"Vicky Ford is the most interesting example.
She is an expert on the #SingleMarket and has experienced the troubles in Northern Ireland very close quarters.
Yet, is now in government for a no-deal Brexit.",,['SingleMarket'],neither
6084,1568070996,Sarah Rosemary,"I'm behind on the live feed but here's Johnson's face just after Jo Swinson said "" PM has a habit of losing.""
Morgan also knows how much of a threat JS is & Villiers has ceased w her inane grinning.pic.twitter.com/4OAVAIAQ0e",,[],neither
6085,1568069588,Anonymous,"You should have stopped with ""I don't think.""",,[],neither
6086,1568069414,Brian Kieran Rooney,"I can accept that someone changes their mind because they understand the context better or there's new information. JRM has, for what it's worth, been consistent. NM has changed tack - contrary to the evidence! Very hard to understand.",,[],neither
6087,1568068385,-,"I'm appalled. Mogg, Cleverley, Johnson on the front bench behaving like infants. Nick Morgan joining in. Tory cabinet are embarrassing, confrontational and leering. Their arguments are disingenuous. Tories used to be a party of law & order and economic competency - laughable now",,[],neither
6088,1568067798,Anonymous,"I totally agree! ItÂs like an unruly kids party!  And they are supposed to be running the country.... I donÂt think thereÂs anyone on the Tory benches thatÂs capable of running a bath!  ItÂs shameful!
#StopBrexit",,['StopBrexit'],neither
6089,1568067632,JB.,"It's an embarrassment to be quite honest, given the gravity of the situation.  Incompetent opposition, flagrantly ignorant and dangerous government.  And the backbenchers yodelling insults and treating this like some game of one-upmanship should be ashamed of themselves",,[],neither
6090,1568067546,Vinyl.Therapy,Horrified by the behaviour of Conservative MPs right now...... total bloody disgrace.,,[],neither
6091,1568067509,FlashMob4EU #FBPE,We need MPs to do something radical then and do a sit in at the Commons. Do not leave if Boris Johnson tries to suspend our Parliament,,[],neither
6092,1568062372,Jelfrazie,"Perhaps a trade for the emails and minutes of all the remainer back-briefing and general duplicitous conniving with EU officials to undermine the governmentÂs efforts in getting a deal, and plotting to stop Brexit",,[],neither
6093,1568062067,Anonymous,No you haven't.  It's illegal under the ECHR.,,[],neither
6094,1568061287,David Hammer LWRL,Nobody will ever vote for you again.  Treason.,,[],neither
6095,1568061045,Anonymous,You have just succeeded in the breach of Article 12 of the UN Universal Declaration of Human Rights (UDHR)pic.twitter.com/1qyUSh4GLR,,[],neither
6096,1568057128,Swiz73,Bang on sir. There will be a reckoning. They cant stop it.,,[],neither
6097,1568056703,mike parker,ItÂs a close vote. Perhaps have another vote? ,,[],neither
6098,1568054682,David Buik,Whoopee!,,[],neither
6099,1568037283,Robbie Williams Esq. Collaborator extraordinaire,Well done Heidi. Keep fighting. Keep digging,,[],neither
6100,1568023017,A Little Woman,"Hope that MPs will vote against Mel Stride becoming chair of Treasury Select Commitee - unacceptable conflict of interests 
@angelaeagle @AngelaRayner @RachaelMaskell @heidiallen75 @KwasiKwarteng @LizMcInnes_MP @AmberRuddHR @DavidDavisMP @SteveBakerHW @LucyMPowell",,[],neither
6101,1568118184,Heidi Allen,"Um..... GDPR, um abuse of power.....?https://twitter.com/alexwickham/status/1171394085283913729Â 
",,[],neither
6102,1568144030,CambridgeIndependent,'I'm ashamed I was ever a Tory' says @heidiallen75 after chaos in the Commons https://www.cambridgeindependent.co.uk/news/as-chaos-descends-on-house-of-commons-heidi-allen-says-i-m-ashamed-i-was-ever-a-tory-9082484/Â ,,[],neither
6104,1568095233,Bruce Woodacre,"This is wrong on SO many levels. It's illegal and it's a gross invasion of privacy - and, remember, it cuts BOTH ways! You, madam, are a disgrace!",,[],neither
6105,1568118581,Anonymous,"No one cares about the rules. The referendum was cheated and stolen, no consequences. Why not just do it all again. Clearly the payoff is worth the penalty.",,[],neither
6106,1568123672,Anonymous,What are MPs doing about it?,,[],neither
6107,1568121368,peter meachem,"Cummings is a bit of an expert at that, i was wondering what the Â£100 million was for, clearly not radio ads. We're paying to be spied on",,[],neither
6108,1568118364,Jamie Gascoigne,"Can't imagine what they plan to do with all that data #TheGreatHack 
This is precisely why BJ needs to be ousted, and a unity PM installed to put a stop to this poisoning of democracy before the country is asked to vote again, whether it be a GE or Referendum.",,['TheGreatHack'],neither
6109,1568120613,Anonymous,Also can @oletwinofficial @heidiallen75 @hilarybennmp @YvetteCooperMP make sure that Dominic Grieve et al knows about this given that this would be going on during a period of Parliamentary Prorogation so without Parl scrutiny.https://twitter.com/fascinatorfun/status/1171407816025944066Â ,,[],neither
6111,1568118453,Anonymous,Here we go again ,,[],neither
6112,1568118324,Kate Degerdon- #FBPE Democracy in Unity,"Is our #RemainAlliance still strong? Strong enough to ride out a GE and win?

Voters need clarity. We need to know our options. We do NOT want to see votes split & risk another Tory govt for the next 5 years. We need reassurance.

@heidiallen75",,['RemainAlliance'],neither
6113,1568108900,Dominic Carroll,He wasnÂt electedpic.twitter.com/DsTaYtMfyO,,[],neither
6114,1568143776,Lesley Miller,"Who the hell do you think you are - and what's more to the point, who the hell voted for you!",,[],offensive_language
6115,1568140693,Anonymous,"Lies. We benefit massively from that 250m - jobs, tax revenues, unfettered access to worldÂs largest trade market, 40 other markets, etc @LibDems @UKLabour @OneNationCons @DamianGreen @NickyMorgan01 @NickBoles @AmberRuddHR @heidiallen75 @joswinson @ChukaUmunna @DUPleader",,[],neither
6116,1568139679,Laura Kuenssberg Translator,"Hi Heidi, 2 questions:

1. Are you ashamed to have voted for austerity measures which killed 130k innocent people?

2. Would you back them again if the Lib Dems formed another coalition?

Please answer so we know where you stand.",,[],neither
6117,1568137211,chrissieA,Oh he does indeed. He is a great guy and uses humour to charm people where it is needed. It's part of being a good leader. Something you will never be. Either a good one or at all.,,[],neither
6118,1568121786,Clara,"Who the hell does he think he is? The Prime Minister is who he is!

#IstandwithBoris #PeoplesPrimeMinister",,"['IstandwithBoris', 'PeoplesPrimeMinister']",offensive_language
6119,1568119413,Anonymous,"Not just that.
This snip is from the article. (see whole thread)
Are they manufacturing a #NationalEmergency to enact the civil Contingencies act's emergency powers - to get a no deal Brexit? 
Might explain #GrabBag?

@BylineTimes @GuyDorrellEsq @IanCLucashttps://twitter.com/NarcAware/status/1171396711484448768?s=20Â 
",,"['NationalEmergency', 'GrabBag?']",neither
6120,1568119012,DemocracyFightsBack #FBPE #RemainAlliance,"Upper class, adolescent delinquent who has never matured beyond his days as a Etonian hooligan. Pitiful figure now he had morphed into Mad King Boris. A national disgrace of the worst kind. @BBCPolitics",,[],neither
6121,1568118676,Chris1966. Esq. Uncooperative crusty,Are they allowed to do this?  Surely the information provided by the public is protected by the Data Protection Act and cannot be used for any other purpose unless there was a box to tick?,,[],neither
6122,1568118375,princeofstrood,"Hopefully questions will be asked in Parliament!...oh, wait...",,[],neither
6123,1568118332,Target Audience Analysis,"We have been here before...

Boris Johnson, guided by Steve Bannon, invited #CambridgeAnalytica into the @foreignoffice for lessons on ""weapons grade communications tactics""  

#TheGreatHack #StopTheCouphttps://twitter.com/SbyBT/status/1149721513928663042Â 
",,"['CambridgeAnalytica', 'TheGreatHack', 'StopTheCouphttps://twitter.com/SbyBT/status/1149721513928663042']",neither
6124,1568118294,Vicky Jackson,Please help @Yesiwillvote increase youth turnout at the next election! Young people must be heard! #YesIWillVote https://www.crowdfunder.co.uk/register-1-million-young-people-to-voteÂ ,,['YesIWillVote'],neither
6126,1568115252,angrydadd,I wouldnÂt let it worry you pet. YouÂll not be working there for too much longer. On to pastures new.,,[],neither
6127,1568113948,DemocracyFightsBack #FBPE #RemainAlliance,"Compulsory civic education in schools, colleges and universities with education in the workplace. Trade Unions should be pushing for this. @acgrayling @tom_watson @joswinson @thomasbrake @IanBlackfordMP @heidiallen75 @Anna_Soubry @Plaid_Cymruhttps://twitter.com/JohnWest_JAWS/status/1171379714801438720Â 
",,[],neither
6128,1568112968,billy badger,"And I'm not convinced you have a seriously functioning moral compass. You have not the tiniest bit of respect for 17.4m of the electorate. Fear not, you will not have to watch Boris from the benches for much longer. You can't hide from the ballot box forever",,[],neither
6129,1568112173,Mary Lou #BritishIndependence,"He's not a TRAITOR that s for sure 
Pieces of silver comradehttps://twitter.com/ActionBrexit/status/1137681519282130945?s=19Â 
",,[],neither
6130,1568109529,"Allan Paterson, #FBPE #Revoker #REGISTERTOVOTE","They're UKIP2 now, not the Conservative Party I grew up with (and will never vote for again).",,[],neither
6131,1568109431,Anonymous,Who is she? Well I can tell you she's a nobody @heidiallen75  failed MP who will be out of a job before Christmas. https://twitter.com/scary_lo/status/1171354549191368704Â ,,[],offensive_language
6133,1568109382,Anonymous,"So many of us former Tory voters feel the same Heidi, they rushed to the extremes forgetting so many Tories voted Remain & in that rush lost any perspective of the real world & the damage they're doing to our Nation",,[],neither
6134,1568108784,Anonymous,"Someone who is trying to enact the referendum. Not a vacuous Non-entity like yourself, standing against democracy. 

You have no mandate. No support. No credibility. 

You will be gone the next time you are forced to face time voters.",,[],neither
6135,1568105415,Patricia Sorensen#BritishIndependence,Maybe itÂs because our so called representatives who have endlessly lied and betrayed the electorate do not deserve one iota of respect.  The Prime Minister truly reflects the heartfelt opinion of most people outside the Westminster bubble!,,[],neither
6136,1568105104,Anonymous,Oh! The rest of Parliament behaves with respectful decorum last night did they?! Good grief!,,[],neither
6137,1568105066,Thomas Greenwood,"And I'm ashamed to say I voted for them in 2010 and 2015 thinking they were a modern progressive party under Cameron. Feel so stupid to have been duped, it won't happen again !!",,[],neither
6138,1568100991,Anonymous,He is totally unprofessional.,,[],neither
6139,1568100069,Nick Pepper,Nicky Morgan has really shown herself up as a spineless self-serving MP. Completely failed to live up to the statements she made when May was PM. Then again she and May werenÂt exactly best pals (remember trouser gate).,,[],neither
6140,1568099133,Anonymous,HeÂs the Prime Minister and you wonÂt ever be,,[],neither
6141,1568098755,Deborah,He is the prime minister. Exactly who do you think you are? You havent held your by election yet.,,[],neither
6142,1568098669,Ken Whistance,"As you know, I am no expert on anything but does this law not break EU law?
And as far as I am aware, at the moment, EU law is superior?
At the moment.
Ms Allen probably had an advisor though. Mickey Mouse I expect.",,[],neither
6143,1568095543,David Stanley,We want to see all Correspondence of ALL MP's from all sides of our dishonourable Parliament please.  Especially messages between Mr Corbyn and terrorists groups.  Yes I can hear the shedders going full out now.,,[],neither
6144,1568088616,Anonymous,Respect is earned I was always told and if you can give me one reason why you should be respected them I will consider you being respected. You are a fake,,[],offensive_language
6145,1568232691,Heidi Allen,This canÂt be it .... something is missing. The Government are hiding something.https://twitter.com/alexwickham/status/1171856467596578816Â ,,[],neither
6147,1568203498,Heidi Allen,"Absolutely right @SDoughtyMP - come on @RobertBuckland , join your courageous colleagues and do the right thing for the countryhttps://twitter.com/SDoughtyMP/status/1171751241355026432Â 
",,[],neither
6148,1568206882,Heidi Allen,All the more reason why @unitetoremain is so important - we must not split the Remain vote when the GE comes @BestForBritainhttps://twitter.com/tnewtondunn/status/1171757066068910080Â ,,[],neither
6150,1568197841,Simon Barnes,If these Supreme Court uphold this ruling then the Queen should ask @BorisJohnson to resign for giving her unlawful advise and bring her government into disrepute!,,[],offensive_language
6151,1568205365,Tim Dawson,"haha oh she was never a tory.

ooh also, how are your plans going for lib dem conference, @heidiallen75? Word is you - I know, you! - will be their BIG reveal. https://twitter.com/CambridgeIndy/status/1171507089325215746Â 
",,[],neither
6152,1568233231,Anonymous,They're hiding lots of things. #Yellowhammer is practically default expectations. #BlackSwan is the real worst-case scenario.,,"['Yellowhammer', 'BlackSwan']",neither
6153,1568201780,Catherine Russell,Well done!,,[],neither
6154,1568232847,Anne Lindsay,"Heidi it is not it.  Look at the text. It is a cabinet briefing paper only and redacted at that.  The full report has index, precis, sector by sector, footnote, glossary et al.",,[],neither
6155,1568233140,Rory Flowers,"Where is the information about the other sea ports? Where is the information on isotopes, which medicines? They are completely incompetent. They are setting this country up to fail.",,[],neither
6156,1568236913,Adam Hobbs,"I have been advising gov for years and six pages just isnÂt a report. Could have dashed this out since Monday. ItÂs the Exec Summary and nothing more. Where are the routine cover pages, index, glossary, appendices detailing modelling, regional assessments. #BrexitScam",,['BrexitScam'],neither
6157,1568232997,Anonymous,I suggested to @heidiallen75 last weekend that the Rebel Alliance should push for electoral law reform before any more votes. https://twitter.com/RCgothic/status/1171821961703546881Â ,,[],neither
6159,1568235106,Anonymous,"This is a contemptuous reply by the Government. This was all leaked to the Times before.

Parliament must be recalled, and their request honoured in full.",,[],neither
6160,1568195526,Question Timer,This'll be the lead in to the interval when '#Brexit:The Musical' hits the West End.,,[],neither
6161,1568233689,Anonymous,This is bad enough but what is missing I suspect is far far worse. The government need to comply with the will of parliament. In the immortal words from ÂA Few Good MenÂ we ÂDemand the TruthÂ and yes we can handle it. ItÂs lies we canÂt handle and liars we despise.,,[],neither
6162,1568233116,Bernie Ecclestone - **Paralell Universe**,My thoughts exactly. Joe Johnson must know much much more. This is merely the tip of the iceberg they have fobbed us off with and it already makes pretty stark reading.,,[],neither
6163,1568234590,Anonymous,Oh hi there..pic.twitter.com/TD3ME11mzq,,[],neither
6164,1568234089,David Tee,"Of course it's not it.

All this government has ever done is hide stuff.  You think they're going to come clean now that Parliament has instructed them?",,[],neither
6165,1568195920,Anonymous,Heidi itÂs about time you had a by-electionpic.twitter.com/8gfxTLyTXK,,[],offensive_language
6166,1568233409,ELECTOR ALLIANCE #GTTO,"This is paragraph 17.
""Low income groups will be disproportionately affected by any price rises in food and fuel. (HMT)""pic.twitter.com/q5LbEdDqcl",,[],neither
6167,1568242060,Anonymous,"We need to get everyone reading this.

The BREXIT Boris planned for us; seems to conceal the biggest legal financial swindle since 1929. Possibly of all time.

Remove the Tory government now. Before they escape!",,[],neither
6168,1568241786,Anonymous,"If Parliament were sitting, there could be a contempt motion. But what is the sanction?",,[],neither
6169,1568241345,Ed Wilson,"Of course they are. They were required to provide a wide range of material - look at Grieve's motion - and they've given us this, a summary of summaries that's already been published, with a cackhandedly, dishonestly amended heading and a section redacted to aid the misdirection.",,[],neither
6170,1568240879,Anonymous,If this is the scope of the entire No Deal assessment then I think we need to put the govt in special measures.  You wouldn't even pass an A level with this level of analysis.   What are we the electorate paying Mps and Civil Servants for - ffs.,,[],neither
6171,1568239121,NHASolent,"Having read some ordinary #NHS risk assessments with traffic light scoring systems of frequency and severity of risk, and mitigating actions to be taken, this #Yellowhammer 4 page summary seems to read at best like a summary or introduction to the main text",,"['NHS', 'Yellowhammer']",neither
6172,1568235560,Chris K #FBPE #Remain,"Yeah. Several hundred detailed pages of deep analysis, mitigation by sector

If they are working on a plan at this very ....",,[],neither
6173,1568234979,Anonymous,"There is no fucking way thatÂs all of it, and who decided there could be redactions?",,[],offensive_language
6174,1568234976,Anonymous,The brevity is odd. ThereÂs got to be more than this? ItÂs like an executive summary rather than an ops planning doc.,,[],neither
6175,1568233477,MartinCaldwell,"Don't be fooled by the redactions. It's a red herring designed to get MPs to focus on that instead of the 100s of pages that went into this ministerial summary. Nothing on intelligence sharing/nat sec. Nothing on no of returning Brits from EU, no actuary figures on deaths either.",,[],neither
6176,1568233335,Rory Flowers,"When Andrea Leadsom said it would scary , she was wrong. This is terrifying that they are so unprepared for No Deal. There is so much information missing.",,[],neither
6177,1568233033,Anonymous,A gentle reminder for @heidiallen75 and all the other MP's who stood and were elected on a pro-#Brexit manifesto but are now forcing a #BananaRepublic upon the people by doing the EU's bidding... #RespectTheResult #PeopleVersusParliament #RespectDemocracy #LeaveOct31https://twitter.com/DulchaointighO/status/1171823708761219072Â ,,"['BananaRepublic', 'RespectTheResult', 'PeopleVersusParliament', 'RespectDemocracy', 'LeaveOct31https://twitter.com/DulchaointighO/status/1171823708761219072']",neither
6179,1568233001,Susan Hall,"If this is it, then they are beyond incompetent. Anyone with two brain cells could write a better risk assessment for a school trip.",,[],neither
6180,1568232985,Rory Flowers,Yes I expected the complete unadulterated document.,,[],neither
6181,1568232959,ELECTOR ALLIANCE #GTTO,"Heidi...no question something is missing. Look at paragraph 18 about Northern Ireland, obviously missing introductory material to make this clear.
Paragraph 17 is about the general national picture.",,[],neither
6182,1568232920,Anonymous,No sh*t Sherlock.,,[],neither
6183,1568232920,Patrick606,Section 15 is in this thread.https://twitter.com/RosamundUrwin/status/1171864228879372289?s=19Â ,,[],neither
6185,1568232820,FireStarter,About 250 pages?? ,,[],neither
6186,1568230502,Anonymous,"Yes, it's the #ExecutiveSummary, to add to the insult of the #Silenced Parliament by #ExecutiveFiat
#TellUsTheTruth
#RecallParliament
#AdultScrutinyNotPRWithChildren https://twitter.com/Bellavivat/status/1171868312701165569?s=19Â 
",,"['ExecutiveSummary,', 'Silenced', 'ExecutiveFiat', 'TellUsTheTruth', 'RecallParliament', 'AdultScrutinyNotPRWithChildren']",neither
6187,1568195054,Marcus Agrippa #StandUp4Brexit,"ÂI was a Remainer, but the EU ref result is final and cannot be rerunÂ - now who said that? pic.twitter.com/czBfhH5zxk",,[],neither
6188,1568189590,Fredi Threlfall,"IÂm ashamed Conservatives ever voted for you. In their defence, they were taken in by someone who clearly had no idea what they were doing.",,[],neither
6189,1568242474,Joanna Sleight,All they have offered up is what was already leaked into the public domain. *Everything* else is missing. #WhereIsTheRest?,,['WhereIsTheRest?'],neither
6190,1568235316,Sian Shaw,When we consent patients for medical treatment we have to tell them all the risks however unlikely. Failure to do so risks prosecution. Consent to Brexit must be an informed consent. Boris and co are treating us like children and idiots.,,[],neither
