,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month,negativewords,positivewords
860,3695,3695,SunPolitics,Sun Politics,130109576,1153653497008705537,/SunPolitics/status/1153653497008705537,2019-07-23 13:10:02,1563887402,Who has resigned over Boris Johnson becoming Prime minister â from Anne Milton to Sir Alan Duncan https://www.thesun.co.uk/news/9565235/who-has-resigned-over-boris-johnson/Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who has resigned over Boris Johnson becoming Prime minister â from Anne Milton to Sir <strong>Alan Duncan</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.thesun.co.uk/news/9565235/who-has-resigned-over-boris-johnson/"" dir=""ltr"" href=""https://t.co/jomWfqKiQ6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.thesun.co.uk/news/9565235/who-has-resigned-over-boris-johnson/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">thesun.co.uk/news/9565235/w</span><span class=""invisible"">ho-has-resigned-over-boris-johnson/</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.thesun.co.uk/news/9565235/who-has-resigned-over-boris-johnson/'],[],False,[],,2,1,2,True,False,,[],neither,7,0,1
861,1096,1096,JPGSheedy,JPG,95545498,1176228592361099264,/JPGSheedy/status/1176228592361099264,2019-09-23 20:15:24,1569269724,Alan Duncan is actually one of the main figures that caused the Conservative Party to embrace gay members and MPs and change party policy. Heâs a significant individual on the good side of the partyâs history,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> is actually one of the main figures that caused the Conservative Party to embrace gay members and MPs and change party policy. Heâs a significant individual on the good side of the partyâs history</p>",[],[],False,[],,0,0,1,True,True,1.1761728705752842e+18,"[{'screen_name': 'btharris93', 'user_id': '3106065767'}]",neither,9,0,4
862,794,794,wendbloo,wendy moody#FBPE,99709259,1169159600005877761,/wendbloo/status/1169159600005877761,2019-09-04 08:05:45,1567584345,"The one for Rutland towed the party line. Alan Duncan, another self serving, dishonourable Tory. Not my constituent MP ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The one for Rutland towed the party line. <strong>Alan Duncan</strong>, another self serving, dishonourable Tory. Not my constituent MP <img alt=""ð "" aria-label=""Emoji: Angry face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f620.png"" title=""Angry face""/></p>",[],[],False,[],,0,0,0,False,True,1.1691334588510085e+18,"[{'screen_name': 'DixieRose100', 'user_id': '592459244'}]",neither,9,0,0
863,3537,3537,watch_journo,Patrick Edwards,1148890718741700608,1154319491234521088,/watch_journo/status/1154319491234521088,2019-07-25 09:16:27,1564046187,Maybe that's what Alan Duncan's so miffed with him for...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Maybe that's what <strong>Alan Duncan</strong>'s so miffed with him for...</p>",[],[],False,[],,0,0,0,False,True,1.1543018630781092e+18,"[{'screen_name': 'tnewtondunn', 'user_id': '20598137'}]",neither,7,0,0
864,246,246,Hansig_jw,Jim â,573895433,1133119344093913089,/Hansig_jw/status/1133119344093913089,2019-05-27 21:14:38,1558991678,"Yep, here in Rutland home of arch-Tory Remoaner Alan Duncan we plebs voted en masse for the Brexit Party - European Union elections: Rutland results https://www.stamfordmercury.co.uk/news/european-union-elections-rutland-results-9071485/Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yep, here in Rutland home of arch-Tory Remoaner <strong>Alan Duncan</strong> we plebs voted en masse for the Brexit Party - European Union elections: Rutland results <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.stamfordmercury.co.uk/news/european-union-elections-rutland-results-9071485/"" dir=""ltr"" href=""https://t.co/vBgWh5uiAz"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.stamfordmercury.co.uk/news/european-union-elections-rutland-results-9071485/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">stamfordmercury.co.uk/news/european-</span><span class=""invisible"">union-elections-rutland-results-9071485/</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.stamfordmercury.co.uk/news/european-union-elections-rutland-results-9071485/'],[],False,[],,0,0,0,False,False,,[],neither,5,0,0
865,2402,2402,Phelanomics,Phelanomics,17186819,1127764894676324357,/Phelanomics/status/1127764894676324357,2019-05-13 02:37:58,1557715078,"Catastrophic tweet for Duncan, proving he is Alan Duncan https://twitter.com/AlanDuncanMP/status/1127516052458475520Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Catastrophic tweet for Duncan, proving he is <strong>Alan Duncan</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AlanDuncanMP/status/1127516052458475520"" dir=""ltr"" href=""https://t.co/VP0SZ4fZCs"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AlanDuncanMP/status/1127516052458475520""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AlanDuncanMP/s</span><span class=""invisible"">tatus/1127516052458475520</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/AlanDuncanMP/status/1127516052458475520'],[],False,[],,2,0,0,False,False,,[],neither,5,0,0
866,734,734,mrrogerln,Roger Lane-Nott,731188189877174272,1164433419201372161,/mrrogerln/status/1164433419201372161,2019-08-22 07:05:35,1566457535,@AllisterHeath @brexitparty_uk Sorry Allister but I do not think that Boris will deliver a NO DEAL. And why has he done Nothing about getting us out of the EU Defence Union that Alan Duncan and others signed us up to. The Brexit Party is ready. @VeteransBritainhttps://twitter.com/AllisterHeath/status/1164423351546331143Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""57420624"" dir=""ltr"" href=""/AllisterHeath""><s>@</s><b>AllisterHeath</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1094881364887986177"" dir=""ltr"" href=""/brexitparty_uk""><s>@</s><b>brexitparty_uk</b></a> Sorry Allister but I do not think that Boris will deliver a NO DEAL. And why has he done Nothing about getting us out of the EU Defence Union that <strong>Alan Duncan</strong> and others signed us up to. The Brexit Party is ready. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""700512166949089282"" dir=""ltr"" href=""/VeteransBritain""><s>@</s><b>VeteransBritain</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AllisterHeath/status/1164423351546331143"" dir=""ltr"" href=""https://t.co/UUPJAMipBv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AllisterHeath/status/1164423351546331143""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AllisterHeath/</span><span class=""invisible"">status/1164423351546331143</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/AllisterHeath/status/1164423351546331143'],[],False,[],,0,0,0,False,False,,[],neither,8,1,1
867,505,505,WeBackBoris,We #BackBoris,342338019,1140197136274984960,/WeBackBoris/status/1140197136274984960,2019-06-16 09:59:15,1560679155,Anyone surprised that Alan Duncan & Alistair Burt are liars?  https://twitter.com/AWMurrison/status/1140196165205594112Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Anyone surprised that <strong>Alan Duncan</strong> &amp; Alistair Burt are liars? <img alt=""ð¤"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AWMurrison/status/1140196165205594112"" dir=""ltr"" href=""https://t.co/1SZwoQQzBu"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AWMurrison/status/1140196165205594112""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AWMurrison/sta</span><span class=""invisible"">tus/1140196165205594112</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/AWMurrison/status/1140196165205594112'],[],False,[],,2,0,1,True,False,,[],neither,6,0,1
868,2817,2817,KingKomo_,Big Sam,182957904,1171190715902242816,/KingKomo_/status/1171190715902242816,2019-09-09 22:36:40,1568068600,Sir Alan Duncan is speaking sense. Our old binary form of politics is behind us,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir <strong>Alan Duncan</strong> is speaking sense. Our old binary form of politics is behind us</p>",[],[],False,[],,1,0,0,False,False,,[],neither,9,1,1
869,1916,1916,GeodanNew,Jan â,252097435,1150017063794200576,/GeodanNew/status/1150017063794200576,2019-07-13 12:20:08,1563020408,Please say it's that twerp Alan Duncan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please say it's that twerp <strong>Alan Duncan</strong>.</p>",[],[],False,[],,3,0,0,False,True,1.150012771129602e+18,"[{'screen_name': 'nicktolhurst', 'user_id': '134890715'}]",neither,7,0,0
870,1132,1132,NtNigel,Nigel Tomkins - #FBPE #NotMyPrimeMinister,489581906,1175901649564573696,/NtNigel/status/1175901649564573696,2019-09-22 22:36:15,1569191775,"#ToriesAtWar Alan Duncan ""Priti Patel was the most hated and incompetent Secretary of State for International Development"".  She fits well in a Boris Johnson Cabinet.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToriesAtWar?src=hash""><s>#</s><b>ToriesAtWar</b></a> <strong>Alan Duncan</strong> ""Priti Patel was the most hated and incompetent Secretary of State for International Development"".  She fits well in a Boris Johnson Cabinet.</p>",[],['ToriesAtWar'],False,[],,18,3,0,False,False,,[],neither,9,0,0
871,3391,3391,JGBartholomew,James Bartholomew,594508639,1149016116787851272,/JGBartholomew/status/1149016116787851272,2019-07-10 18:02:44,1562781764,"Alan Duncan...dear, oh dear. https://twitter.com/matthew_elliott/status/1149015054743998469Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Alan Duncan</strong>...dear, oh dear. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/matthew_elliott/status/1149015054743998469"" dir=""ltr"" href=""https://t.co/8gFqXTJSRh"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/matthew_elliott/status/1149015054743998469""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/matthew_elliot</span><span class=""invisible"">t/status/1149015054743998469</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/matthew_elliott/status/1149015054743998469'],[],False,[],,19,8,2,True,False,,[],neither,7,0,0
872,1533,1533,MsLesleySmith,lesley smith,125453344,1139053118816235521,/MsLesleySmith/status/1139053118816235521,2019-06-13 06:13:20,1560406400,And Alan Duncan has made it clear that the story is completely inaccurate. Also not sure that denigrating and ridiculing her ministerial colleagues is going to win her support.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And <strong>Alan Duncan</strong> has made it clear that the story is completely inaccurate. Also not sure that denigrating and ridiculing her ministerial colleagues is going to win her support.</p>",[],[],False,[],,1,0,0,False,True,1.1387976137661194e+18,"[{'screen_name': 'Sandbach', 'user_id': '92759618'}, {'screen_name': 'LeightonAndrews', 'user_id': '14293301'}]",offensive_language,6,0,4
873,532,532,shamedagain,united kingdom?,2776314852,1179032491144777728,/shamedagain/status/1179032491144777728,2019-10-01 13:57:05,1569938225,"""A complete and utter disgrace, the most hated, incompetent secretary of state for DfID we've ever had"" - Ex-FO Minister Sir Alan Duncan on the political pigmy that is Priti Patel. Enjoy! https://www.facebook.com/Channel4News/videos/526596461437231?sfns=moÂ â¦
#ToriesatWar","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""A complete and utter disgrace, the most hated, incompetent secretary of state for DfID we've ever had"" - Ex-FO Minister Sir <strong>Alan Duncan</strong> on the political pigmy that is Priti Patel. Enjoy! <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo"" dir=""ltr"" href=""https://t.co/kkVvqd7abM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/Channel4News/v</span><span class=""invisible"">ideos/526596461437231?sfns=mo</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToriesatWar?src=hash""><s>#</s><b>ToriesatWar</b></a></p>",['https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo'],['ToriesatWar'],False,[],,0,0,0,False,True,1.1790309732890952e+18,"[{'screen_name': 'ThePoshHippy', 'user_id': '873271528305156096'}, {'screen_name': 'patel4witham', 'user_id': '61660254'}]",neither,10,2,3
874,108,108,Stillicho82,Sean,847918808396333057,1157512695131922433,/Stillicho82/status/1157512695131922433,2019-08-03 04:45:06,1564807506,"The Tories do have a heck of a lot of staunch remainers in their ranks, Ken Clarke, Alan Duncan, Greening, Hammond, Grieve, et al. Even Boris prevaricated before the referendum and voted for the withdrawal agreement third time round.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Tories do have a heck of a lot of staunch remainers in their ranks, Ken Clarke, <strong>Alan Duncan</strong>, Greening, Hammond, Grieve, et al. Even Boris prevaricated before the referendum and voted for the withdrawal agreement third time round.</p>",[],[],False,[],,0,0,0,False,True,1.1572599791723397e+18,"[{'screen_name': 'emilyhewertson', 'user_id': '2194905277'}]",neither,8,1,0
875,1805,1805,D_P_J_Almeida,jesus d almeida p,458846187,1151155503474589697,/D_P_J_Almeida/status/1151155503474589697,2019-07-16 15:43:54,1563291834,"Ministro britÃ¡nico sobre Assange: ""no serÃ¡ extraditado a paÃ­s con pena capital""El ministro britÃ¡nico para las AmÃ©ricas y Europa, Alan Duncan, reafirmÃ³ este lunes tras una reuniÃ³n con el canciller de Ecuador, JosÃ© Valencia, que el fundador de Wikileaks, Julian Assange, no serÃ¡ pic.twitter.com/8Nah0UhLlK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Ministro britÃ¡nico sobre Assange: ""no serÃ¡ extraditado a paÃ­s con pena capital""El ministro britÃ¡nico para las AmÃ©ricas y Europa, <strong>Alan Duncan</strong>, reafirmÃ³ este lunes tras una reuniÃ³n con el canciller de Ecuador, JosÃ© Valencia, que el fundador de Wikileaks, Julian Assange, no serÃ¡ <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8Nah0UhLlK"">pic.twitter.com/8Nah0UhLlK</a></p>",[],[],True,"['https://pbs.twimg.com/media/D_m5uNrXsAAuS01.png', 'https://pbs.twimg.com/media/D_m5vNLWwAEqnB6.png']",,0,0,0,False,False,,[],neither,7,0,0
876,1289,1289,insportfoto,David Smith,158661955,1145734043885080583,/insportfoto/status/1145734043885080583,2019-07-01 16:40:57,1561999257,Sir Alan Duncan calls Boris Johnson a 'circus act' unfit to govern the country https://www.telegraph.co.uk/politics/2019/06/28/sir-alan-duncan-calls-boris-johnson-circus-act-unfit-govern/?WT.mc_id=tmg_share_twÂ â¦ via @Telegraph,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir <strong>Alan Duncan</strong> calls Boris Johnson a 'circus act' unfit to govern the country <a class=""twitter-timeline-link"" data-expanded-url=""https://www.telegraph.co.uk/politics/2019/06/28/sir-alan-duncan-calls-boris-johnson-circus-act-unfit-govern/?WT.mc_id=tmg_share_tw"" dir=""ltr"" href=""https://t.co/JGkVfmqU7Y"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.telegraph.co.uk/politics/2019/06/28/sir-alan-duncan-calls-boris-johnson-circus-act-unfit-govern/?WT.mc_id=tmg_share_tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">telegraph.co.uk/politics/2019/</span><span class=""invisible"">06/28/sir-alan-duncan-calls-boris-johnson-circus-act-unfit-govern/?WT.mc_id=tmg_share_tw</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16343974"" dir=""ltr"" href=""/Telegraph""><s>@</s><b>Telegraph</b></a></p>",['https://www.telegraph.co.uk/politics/2019/06/28/sir-alan-duncan-calls-boris-johnson-circus-act-unfit-govern/?WT.mc_id=tmg_share_tw'],[],False,[],,0,0,0,False,False,,[],neither,7,0,0
877,2798,2798,JoeZBlair,Joe Blair,470483970,1171190829513433089,/JoeZBlair/status/1171190829513433089,2019-09-09 22:37:08,1568068628,"Alan Duncan MP gets it spot on. ""We are in a bind. And the binary division between Labour and Conservative may be over for ever, if not,  for a very long time...""

#UkParliament","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> MP gets it spot on. ""We are in a bind. And the binary division between Labour and Conservative may be over for ever, if not,  for a very long time...""

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UkParliament?src=hash""><s>#</s><b>UkParliament</b></a></p>",[],['UkParliament'],False,[],,0,0,0,False,False,,[],neither,9,1,1
878,3226,3226,ttocsluap,Paul,2800483550,1149171776720691200,/ttocsluap/status/1149171776720691200,2019-07-11 04:21:16,1562818876,"Alan Duncan showed me a drawing of him wearing a crown, saying Europe is full of poopy-heads and he wants to be king of England and drive a James Bond car with all of the gadgets.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> showed me a drawing of him wearing a crown, saying Europe is full of poopy-heads and he wants to be king of England and drive a James Bond car with all of the gadgets.</p>",[],[],False,[],,0,0,0,False,True,1.1490150547439985e+18,"[{'screen_name': 'matthew_elliott', 'user_id': '17921791'}]",neither,7,0,2
879,3846,3846,trickytrev533,Trickytrev53,852501139,1153556511072931840,/trickytrev533/status/1153556511072931840,2019-07-23 06:44:38,1563864278,"Alan Duncan WHO that drives him mad,pompous pipsqueak,so deranged try to stop Boris before he becomes PM by asking another piece of crap Bercow to allow a vote through on no confidence FAILED AT THAT,so he throws his toys out of his pram","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> WHO that drives him mad,pompous pipsqueak,so deranged try to stop Boris before he becomes PM by asking another piece of crap Bercow to allow a vote through on no confidence FAILED AT THAT,so he throws his toys out of his pram</p>",[],[],False,[],,1,0,0,False,True,1.1532764506671923e+18,"[{'screen_name': 'Hughie1953', 'user_id': '78328874'}]",neither,7,3,0
880,3694,3694,jimmytheplant,James robertson,1372959715,1153655234029326338,/jimmytheplant/status/1153655234029326338,2019-07-23 13:16:56,1563887816,"Sir Alan Duncan quit as Foreign Office minister on Monday in protest at Mr Johnson's expected victory, while Education Secretary Anne Milton resigned earlier today pic.twitter.com/hhg55GOVSV","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir <strong>Alan Duncan</strong> quit as Foreign Office minister on Monday in protest at Mr Johnson's expected victory, while Education Secretary Anne Milton resigned earlier today <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hhg55GOVSV"">pic.twitter.com/hhg55GOVSV</a></p>",[],[],True,['https://pbs.twimg.com/media/EAKbUh_X4AAjjUC.jpg'],,1,1,0,False,False,,[],neither,7,2,0
881,543,543,ChidgeyJoanna,Joanna Chidgey,583035880,1179104148173840384,/ChidgeyJoanna/status/1179104148173840384,2019-10-01 18:41:50,1569955310,I bet Alan Duncan wasn't clapping.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I bet <strong>Alan Duncan</strong> wasn't clapping.</p>",[],[],False,[],,0,0,0,False,True,1.1791033711035556e+18,"[{'screen_name': 'Otto_English', 'user_id': '310746442'}]",neither,10,0,0
882,3453,3453,quiscustodis,Helen Pen,2598792687,1155990061743144960,/quiscustodis/status/1155990061743144960,2019-07-29 23:54:42,1564444482,@BorisJohnson said today he wants closer cooperation with EU military. Does that mean he's prepared to keep Alan Duncan's agreement under May's deal to cede control of our armed forces to the EU? https://twitter.com/BorisJohnson/status/1155932223532490754Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3131144855"" dir=""ltr"" href=""/BorisJohnson""><s>@</s><b>BorisJohnson</b></a> said today he wants closer cooperation with EU military. Does that mean he's prepared to keep <strong>Alan Duncan</strong>'s agreement under May's deal to cede control of our armed forces to the EU? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BorisJohnson/status/1155932223532490754"" dir=""ltr"" href=""https://t.co/8zFTorLMfK"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BorisJohnson/status/1155932223532490754""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BorisJohnson/s</span><span class=""invisible"">tatus/1155932223532490754</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/BorisJohnson/status/1155932223532490754'],[],False,[],,0,0,0,False,False,,[],neither,7,2,1
883,2452,2452,geggygallus,Geggygallus,1072137241634443264,1127675326119776258,/geggygallus/status/1127675326119776258,2019-05-12 20:42:03,1557693723,Alan Duncan meeee MP. Go rot fella,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> meeee MP. Go rot fella</p>",[],[],False,[],,2,0,1,True,True,1.1275160524584756e+18,"[{'screen_name': 'Rache133', 'user_id': '125458739'}, {'screen_name': 'AlanDuncanMP', 'user_id': '114704539'}]",neither,5,0,0
884,1754,1754,KieranCumminsq1,KC@questioneverything,1148929937224720385,1151984200502919169,/KieranCumminsq1/status/1151984200502919169,2019-07-18 22:36:50,1563489410,"Published on 17 Jul 2019
Subscribe to Vesti News https://www.youtube.com/channel/UCa8MÂ ...
London won't extradite Julian Assange to a country where capital punishment isn't banned, that is, the USA. Such an unexpected statement was made today by British Deputy Foreign Secretary Alan Duncan.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Published on 17 Jul 2019
Subscribe to Vesti News <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/channel/UCa8M"" dir=""ltr"" href=""https://t.co/6yWl9Kzw8H"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/channel/UCa8M""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/channel/UCa8M</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">Â </span></span></a>...
London won't extradite Julian Assange to a country where capital punishment isn't banned, that is, the USA. Such an unexpected statement was made today by British Deputy Foreign Secretary <strong>Alan Duncan</strong>.</p>",['https://www.youtube.com/channel/UCa8M'],[],False,[],,0,0,0,False,True,1.151935403458519e+18,"[{'screen_name': 'adamgarriereal', 'user_id': '786581633101074432'}]",neither,7,1,1
885,259,259,McLennon325,Roy Martino,889181573853175808,1132045579159257088,/McLennon325/status/1132045579159257088,2019-05-24 22:07:53,1558735673,"Alan Duncan says politics is 90% luck ,90% lies in the current crops case #newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> says politics is 90% luck ,90% lies in the current crops case <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newsnight?src=hash""><s>#</s><b>newsnight</b></a></p>",[],['newsnight'],False,[],,0,0,0,False,False,,[],neither,5,0,0
886,889,889,ron_eisele,Ron Eisele,3195245890,1166459211695435777,/ron_eisele/status/1166459211695435777,2019-08-27 21:15:22,1566940522,Captain Alan Duncan Bell-Irving M.C. and Bar. 28 August 1894 â 24 April 1965. pic.twitter.com/hsLVbKvfen,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Captain <strong>Alan Duncan</strong> Bell-Irving M.C. and Bar. 28 August 1894 â 24 April 1965. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hsLVbKvfen"">pic.twitter.com/hsLVbKvfen</a></p>",[],[],True,['https://pbs.twimg.com/media/EDAYc9rXkAEFMoW.png'],,3,0,0,False,False,,[],neither,8,0,0
887,1718,1718,IsabelVictor8,Isabel Victor ðµð¹ð²ð¿ #FreeASSANGEð¦ðºââ³,919722018349731845,1152734389996048385,/IsabelVictor8/status/1152734389996048385,2019-07-21 00:17:50,1563668270,"London won't extradite Julian Assange to a country where capital punishment isn't banned, that is, the USA. Such an unexpected statement was made today by British Deputy Foreign Secretary Alan Duncan.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">London won't extradite Julian Assange to a country where capital punishment isn't banned, that is, the USA. Such an unexpected statement was made today by British Deputy Foreign Secretary <strong>Alan Duncan</strong>.<img alt=""ð±"" aria-label=""Emoji: Cat face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f431.png"" title=""Cat face""/><img alt=""ð"" aria-label=""Emoji: Earth globe europe-africa"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f30d.png"" title=""Earth globe europe-africa""/></p>",[],[],False,[],,5,4,4,True,True,1.15267567065856e+18,"[{'screen_name': 'JLeMura2', 'user_id': '1132470580492431361'}, {'screen_name': 'greekemmy', 'user_id': '248815088'}, {'screen_name': 'ForPolJournal', 'user_id': '40200634'}]",neither,7,1,1
