,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
1095,1095,2223,2223,DilynThe,Dilyn The Downing Street Dog,1169566317524992000,1169595393669287937,/DilynThe/status/1169595393669287937,2019-09-05 12:57:26,1567688246,"Nicky Morgan's here. I can't help meself. I just fucking love her. Before she can say, 'big girl's blouse,' I've wrapped me paws around her one nation M&S slacks and i'm giving it large. 
'He's frisky,Boris' she says pushing me off.
Like that gherkin knows. 
Don't fight it love.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>'s here. I can't help meself. I just fucking love her. Before she can say, 'big girl's blouse,' I've wrapped me paws around her one nation M&amp;S slacks and i'm giving it large. 
'He's frisky,Boris' she says pushing me off.
Like that gherkin knows. 
Don't fight it love.</p>",[],[],False,[],,147,40,3,True,False,,[],offensive_language,9
1112,1112,6025,6025,180_180_141,BREXIT or EU EMPIRE? Dec12th You Decide,2647459710,1172877205044699138,/180_180_141/status/1172877205044699138,2019-09-14 14:18:11,1568470691,"Nicky Morgan has never accepted the result.
Hopefully she won't get to vote in any 2nd Referendum as her constituents will unseat her in the imminent General Election","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> has never accepted the result.
Hopefully she won't get to vote in any 2nd Referendum as her constituents will unseat her in the imminent General Election</p>",[],[],False,[],,0,0,0,False,True,1.172876359548461e+18,"[{'screen_name': 'ellie6', 'user_id': '15699925'}]",offensive_language,9
1122,1122,1370,1370,thetree_man,Gus,1011618545237741568,1140331191456997376,/thetree_man/status/1140331191456997376,2019-06-16 18:51:57,1560711117,Spot on Helen  - I think Nicky Morgan like all Remainers is so far up her own Bum - Give it time & with a bit of Luck she might disappear all together  https://twitter.com/helenhims/status/1140325112455094272ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Spot on Helen <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Thumbs up sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up sign""/> - I think <strong>Nicky Morgan</strong> like all Remainers is so far up her own Bum - Give it time &amp; with a bit of Luck she might disappear all together <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/helenhims/status/1140325112455094272"" dir=""ltr"" href=""https://t.co/G41reRFyOJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/helenhims/status/1140325112455094272""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/helenhims/stat</span><span class=""invisible"">us/1140325112455094272</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/helenhims/status/1140325112455094272'],[],False,[],,0,0,0,False,False,,[],offensive_language,6
1134,1134,947,947,MCarrielies,Michaela Carrielies,1116552726412873728,1144799624932274181,/MCarrielies/status/1144799624932274181,2019-06-29 02:47:54,1561776474,"twits gobbing about Nicky Morgan because she says they still need to sort out my teeth : I agree with her ! I've never had good teeth, so no wonder I have so many problems now, but the positive thing is I could end up with better teeth than I've ever had before  !","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">twits gobbing about <strong>Nicky Morgan</strong> because she says they still need to sort out my teeth : I agree with her ! I've never had good teeth, so no wonder I have so many problems now, but the positive thing is I could end up with better teeth than I've ever had before  !</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,6
1136,1136,1745,1745,_Harry_Brennan_,Harry Brennan,2317581775,1138472924749488129,/_Harry_Brennan_/status/1138472924749488129,2019-06-11 15:47:51,1560268071,Nicky Morgan would have most of the answers to her questions to HL if she just read the papers' money sections. #catchupNicky #Woodfordpic.twitter.com/a0CyxRzVKM,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> would have most of the answers to her questions to HL if she just read the papers' money sections. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/catchupNicky?src=hash""><s>#</s><b>catchupNicky</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Woodford?src=hash""><s>#</s><b>Woodford</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/a0CyxRzVKM"">pic.twitter.com/a0CyxRzVKM</a></p>",[],"['catchupNicky', 'Woodfordpic']",True,['https://pbs.twimg.com/media/D8yrFvIXkAAP0IU.jpg'],,10,0,0,False,False,,[],offensive_language,6
1148,1148,1961,1961,rosskcameron,Ross Cameron,728994385,1136760357828124672,/rosskcameron/status/1136760357828124672,2019-06-06 22:22:43,1559859763,Nicky Morgan staring at the young conservative and realising her party has well and truly fucked the country. #bbcqt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> staring at the young conservative and realising her party has well and truly fucked the country. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbcqt?src=hash""><s>#</s><b>bbcqt</b></a></p>",[],['bbcqt'],False,[],,2,0,0,False,False,,[],offensive_language,6
1149,1149,2798,2798,mashleybrown,Ash Howells-Brown,1042794374281748481,1179066665881001986,/mashleybrown/status/1179066665881001986,2019-10-01 16:12:53,1569946373,Having recentlychecked her voting record IÃ¢ÂÂm pretty sure Nicky Morgan is basically Delores Umbridge #SpinelessMorganpic.twitter.com/lLMRNhVYsF,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Having recentlychecked her voting record IÃ¢ÂÂm pretty sure <strong>Nicky Morgan</strong> is basically Delores Umbridge <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SpinelessMorgan?src=hash""><s>#</s><b>SpinelessMorgan</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lLMRNhVYsF"">pic.twitter.com/lLMRNhVYsF</a></p>",[],['SpinelessMorganpic'],True,"['https://pbs.twimg.com/media/EFzi4baWwAEltCJ.jpg', 'https://pbs.twimg.com/media/EFzi4bcWwAEXvAZ.jpg']",,0,0,0,False,False,,[],offensive_language,10
1158,1158,2828,2828,Annette1Hardy,Annette Hardy,362001923,1179027793956483072,/Annette1Hardy/status/1179027793956483072,2019-10-01 13:38:26,1569937106,Not surprised no mention was made of the Liddle ruling. Thought Nicky Morgan did brilliantly in that interview. And Maitlis was at her indignant worst with her question Ã¢ÂÂwhat has happened to you?Ã¢ÂÂ about her decision to serve under Boris.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not surprised no mention was made of the Liddle ruling. Thought <strong>Nicky Morgan</strong> did brilliantly in that interview. And Maitlis was at her indignant worst with her question Ã¢ÂÂwhat has happened to you?Ã¢ÂÂ about her decision to serve under Boris.</p>",[],[],False,[],,1,0,0,False,True,1.178924525381177e+18,"[{'screen_name': 'ChrisRGollop', 'user_id': '353380884'}]",offensive_language,10
1178,1178,4518,4518,MarianSwetman,Marian Swetman,385623806,1180930970159079430,/MarianSwetman/status/1180930970159079430,2019-10-06 19:40:58,1570390858,Nicky Morgan has sold her soul. I wonder if she sleeps at night.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> has sold her soul. I wonder if she sleeps at night.</p>",[],[],False,[],,1,0,0,False,True,1.1805947156803584e+18,"[{'screen_name': 'miffythegamer', 'user_id': '930131285737132032'}]",offensive_language,10
1187,1187,896,896,Sportydoodle,SeÃÂ¡n McCarthy,4194535029,1146419460317810688,/Sportydoodle/status/1146419460317810688,2019-07-03 14:04:33,1562162673,You know what Nicky MorganÃ¢ÂÂs alt arrangements are yea? Ireland leaving single market and all that gubbins. Not happening. Just put the damn checks in the Irish sea and get on with it.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You know what <strong>Nicky Morgan</strong>Ã¢ÂÂs alt arrangements are yea? Ireland leaving single market and all that gubbins. Not happening. Just put the damn checks in the Irish sea and get on with it.</p>",[],[],False,[],,3,0,0,False,True,1.1463467880199823e+18,"[{'screen_name': 'fascinatorfun', 'user_id': '282914879'}]",offensive_language,7
1216,1216,5579,5579,lancastrian99,Wayfarer,1007649973230587904,1174442516944478208,/lancastrian99/status/1174442516944478208,2019-09-18 21:58:10,1568843890,#NickyMorgan can never be trusted. Look at her very strange big eye  #Peston,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NickyMorgan?src=hash""><s>#</s><b><strong>NickyMorgan</strong></b></a> can never be trusted. Look at her very strange big eye <img alt=""Ã°ÂÂÂ³"" aria-label=""Emoji: Flushed face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""Flushed face""/><img alt=""Ã°ÂÂÂ³"" aria-label=""Emoji: Flushed face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""Flushed face""/><img alt=""Ã°ÂÂÂ³"" aria-label=""Emoji: Flushed face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""Flushed face""/> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Peston?src=hash""><s>#</s><b>Peston</b></a><a dir=""ltr"" href=""/hashtag/Peston?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/Peston_Emoji_Q4_2019/Peston_Emoji_Q4_2019.png""/></a></span></p>",[],"['NickyMorgan', 'Peston']",False,[],,2,1,0,False,False,,[],offensive_language,9
1235,1235,3323,3323,pchallinor,Philip Challinor,14663837,1189666408763985927,/pchallinor/status/1189666408763985927,2019-10-30 22:12:29,1572473549,"Nicky Morgan is a grinning, gormless bladderhead and the only bad thing about her fucking off is that the Conservative Party will probably find someone even more gormless to replace her.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is a grinning, gormless bladderhead and the only bad thing about her fucking off is that the Conservative Party will probably find someone even more gormless to replace her.</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,10
1250,1250,564,564,StuartWelsh4,Stuart Welsh Ã°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂ,3176506642,1133947246897246209,/StuartWelsh4/status/1133947246897246209,2019-05-30 04:04:26,1559189066,Did she not skewer her mate Nicky Morgan?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did she not skewer her mate <strong>Nicky Morgan</strong>?</p>",[],[],False,[],,0,0,0,False,True,1.1338536906019062e+18,"[{'screen_name': 'bobmca1', 'user_id': '19498498'}]",offensive_language,5
1251,1251,478,478,Hayes3344,David Hayes,863345619116724224,1136388864485015552,/Hayes3344/status/1136388864485015552,2019-06-05 21:46:33,1559771193,Tell MPs  like Nicky Morgan to wake up and realise we have hard negotiations with the EU no deal is better than a bad deal ( just look at Bad contract in Charnwood Council ) https://twitter.com/ABridgen/status/1135147311997341696ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Tell MPs  like <strong>Nicky Morgan</strong> to wake up and realise we have hard negotiations with the EU no deal is better than a bad deal ( just look at Bad contract in Charnwood Council ) <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ABridgen/status/1135147311997341696"" dir=""ltr"" href=""https://t.co/UdMDvruaQE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ABridgen/status/1135147311997341696""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ABridgen/statu</span><span class=""invisible"">s/1135147311997341696</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/ABridgen/status/1135147311997341696'],[],False,[],,0,0,0,False,False,,[],offensive_language,6
1252,1252,5099,5099,SuffolkCoastLab,Suffolk Coastal Labour,877443322331136000,1154342687383986176,/SuffolkCoastLab/status/1154342687383986176,2019-07-25 10:48:37,1564051717,How does this work?#nickymorgan #BorisJohnsonPM #GTTO #VoteLabourpic.twitter.com/2zCXfx2CnS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How does this work?<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BorisJohnsonPM?src=hash""><s>#</s><b>BorisJohnsonPM</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GTTO?src=hash""><s>#</s><b>GTTO</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VoteLabour?src=hash""><s>#</s><b>VoteLabour</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2zCXfx2CnS"">pic.twitter.com/2zCXfx2CnS</a></p>",[],"['nickymorgan', 'BorisJohnsonPM', 'GTTO', 'VoteLabourpic']",True,['https://pbs.twimg.com/media/EAUMjYbW4AAipw9.jpg'],,1,1,0,False,False,,[],offensive_language,7
1262,1262,4319,4319,DistilledWill,Will REGISTER TO VOTE Knight,91067832,1181850096830472192,/DistilledWill/status/1181850096830472192,2019-10-09 08:33:15,1570609995,Kinda feel like Nicky Morgan's interview with Emily Maitliss at the Tory conference might have been a watershed moment for her. Emily dropped some truth on her.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Kinda feel like <strong>Nicky Morgan</strong>'s interview with Emily Maitliss at the Tory conference might have been a watershed moment for her. Emily dropped some truth on her.</p>",[],[],False,[],,10,0,2,True,True,1.1818489957123768e+18,"[{'screen_name': 'sturdyAlex', 'user_id': '42371615'}]",offensive_language,10
1294,1294,3187,3187,joelashbridge,Joel Ashbridge,1101230911532744712,1189691423978872838,/joelashbridge/status/1189691423978872838,2019-10-30 23:51:53,1572479513,IÃ¢ÂÂm take it that Nicky Morgan has explained her reasoning to you personally then. ItÃ¢ÂÂs not like the political editor of the BBC has any contacts that are close to her ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IÃ¢ÂÂm take it that <strong>Nicky Morgan</strong> has explained her reasoning to you personally then. ItÃ¢ÂÂs not like the political editor of the BBC has any contacts that are close to her <img alt=""Ã°ÂÂ¤Â¦Ã¢ÂÂÃ¢ÂÂÃ¯Â¸Â"" aria-label=""Emoji: Man facepalming"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f926-200d-2642-fe0f.png"" title=""Man facepalming""/></p>",[],[],False,[],,1,0,0,False,True,1.1896832570104627e+18,"[{'screen_name': 'zoesqwilliams', 'user_id': '370589204'}]",offensive_language,10
